,Datetime,Text,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
0,2020-05-08 06:50:19+00:00,"['open', 'boampvcs', 'real', 'dmwa', 'openbooking', 'openbojakpus', 'openbojaksel', 'availjakaa', 'bisyarjakaa', 'openbo', 'openbojkt', 'bojakaa', 'bojaksel', 'bojakut', 'bojaktim', 'bojakbar', 'realbo', 'trustedbo', 'openvcsreal', 'vcs', 'vcstrusted', 'realangels', 'realbisyar', 'realaccount', 'recomendedbo']",0.1,0.4,0.8755917107843311,0.12440828921566985,0.7511834215686612
1,2020-05-08 06:40:41+00:00,"['i', 'just', 'rescued', 'bo', 'in', 'bestfiends', 'download', 'free', 'via']",0.4,0.8,0.40485203873607195,0.5951479612639299,-0.19029592252785793
2,2020-05-08 06:34:04+00:00,"['lbc', 'is', 'open', 'again']",0.0,0.5,0.878401312971804,0.12159868702819668,0.7568026259436074
3,2020-05-08 06:02:45+00:00,"['people', 'are', 'showing', 'so', 'much', 'skin', 'but', 'bo', 'will', 'only', 'show', 'her', 'arms', 'she', 'be', 'buff', 'so', 'she', 'can', 'show', 'off']",0.1,0.6,0.055644378360035884,0.9443556216399676,-0.8887112432799317
4,2020-05-08 06:01:56+00:00,"['new', 'deal', 'koolaburra', 'by', 'ugg', 'elsa', 'gift', 'bo', 'reduced', 'from', 'to', 'deals', 'newdeals', 'savings']",0.13636363636363635,0.45454545454545453,0.11189201972238963,0.888107980277611,-0.7762159605552214
5,2020-05-08 05:53:02+00:00,"['avail', 'cilacap', 'real', 'open', 'bo', 'amp', 'vcs', 'slot', 'to', 'nightsex', 'include', 'exclude', 'private', 'bo', 'no', 'cod', 'wajib', 'dp', 'free', 'jam', 'caps', 'no', 'anal', 'cim', 'cif', 'more', 'info', 'dm', 'pictwittercomgpevwfdm', 'pictwittercomukcckwxtmp']",0.225,0.60625,0.286945769033567,0.7130542309664332,-0.42610846193286617
6,2020-05-08 05:50:09+00:00,"['may', 'gmt', 'b', 'stealth', 'and', 'strategic', 'bomber', 'from', 'us', 'air', 'force', 'lanched', 'missiles', 'attacked', 'embassy', 'of', 'the', 'prc', 'in', 'yugoslavia', 'journalists', 'were', 'dead', 'and', 'several', 'diplomatic', 'personnel', 'got', 'hu']",-0.1,0.2,0.4922024602828677,0.5077975397171279,-0.01559507943426025
7,2020-05-08 05:47:31+00:00,"['idk', 'if', 'it', 's', 'just', 'me', 'but', 'the', 'baby', 'interns', 'at', 'yulje', 'medical', 'reminds', 'me', 'of', 'park', 'bo', 'young', 'and', 'park', 'bo', 'gum']",0.05,0.2,0.7035011634335328,0.2964988365664637,0.40700232686706905
8,2020-05-08 05:43:47+00:00,"['i', 'havnt', 'slept', 'in', 'days', 'but', 'my', 'body', 'is', 'finding', 'ways', 'to', 'decorate', 'the', 'walls', 'around', 'me', 'drawn', 'by', 'the', 'feeling', 'i', 'loath', 'death', 'within', 'i', 'turn', 'it', 'into', 'a', 'i', 'll', 'sleep', 'again', 'soon', 'n', 'visit', 'my', 'nightmares', 'pictwittercompozzxeiitt']",0.0,0.0,0.0006021166605928391,0.9993978833393992,-0.9987957666788063
9,2020-05-08 05:41:15+00:00,"['asim', 'bhai', 'asim', 'sirf', 'himanshi', 'ka', 'bhai', 'h', 'it', 's', 'clear', 'watch', 'this', 'guys', 'is', 'clips', 'ko', 'viral', 'kro', 'sab', 'aapke', 'hath', 'me', 'h', 'ab', 'jis', 'jis', 'ne', 'asim', 'bhai', 'suna', 'bo', 'is', 'clips', 'ko', 'retweet', 'amp', 'like', 'zaroor', 'kare', 'viral', 'kro', 'isko', 'himanshi', 'aunty', 'tak', 'sidhahshukia', 'sidheasunitedforsid']",0.10000000000000002,0.3833333333333333,0.8137188752491576,0.18628112475084493,0.6274377504983127
