,Datetime,Text,Polarity,Subjectivity,NB-Positive Probability,NB-Negative Probability,NB-Sentiment Score
0,2020-05-08 05:58:39+00:00,"['this', 'the', 'last', 'one', 'since', 'i', 'm', 'spamming', 'my', 'cute', 'ass', 'friends', 'and', 'i', 'were', 'doin', 'dope', 'shit', 'back', 'pictwittercomlpmkbt']",0.075,0.4666666666666667,0.9715827709929046,0.02841722900709341,0.9431655419858112
1,2020-05-08 05:02:06+00:00,"['honestly', 'dope']",0.6,0.9,0.8755917107843181,0.12440828921568271,0.7511834215686354
2,2020-05-08 03:56:22+00:00,"['in', 'nike', 'dropped', 'this', 'basketball', 'freestyle', 'commercial', 'justdoit']",0.0,0.0,0.751547716529125,0.24845228347087278,0.5030954330582522
3,2020-05-08 03:56:18+00:00,"['life', 'is', 'sho', 'so', 'say', 'what', 's', 'on', 'your', 'mind', 'and', 'get', 'that', 'off', 'your', 'chest']",0.0,0.0,0.9431765241228282,0.056823475877167094,0.8863530482456611
4,2020-05-08 03:34:14+00:00,"['nike', 'lebron', 'aqua', 'grey', 'bq', 'dope', 'trending']",-0.05,0.1,0.8755917107843181,0.12440828921568271,0.7511834215686354
5,2020-05-08 03:01:09+00:00,"['lmfaoo', 'that', 'nigga', 'dope', 'was', 'my', 'favorite', 'viner']",0.5,1.0,0.371785856603497,0.6282141433965034,-0.2564282867930064
6,2020-05-08 02:51:31+00:00,"['se', 'htgawm', 'annalise', 'look', 'where', 'it', 's', 'gotten', 'me', 'me', 'it', 'got', 'you', 'into', 'that', 'dope', 'ass', 'jacket', 'pictwittercomvzlwdeeqm']",0.0,0.0,0.6721417133719878,0.32785828662801314,0.34428342674397466
7,2020-05-08 02:48:07+00:00,"['the', 'nike', 'tie', 'dye', 'came', 'out', 'real', 'dope', 'quarantinelife']",0.2,0.30000000000000004,0.8384256803543366,0.16157431964566127,0.6768513607086754
8,2020-05-08 02:41:24+00:00,"['the', 'annalise', 'conscience', 'thoughts', 'are', 'dope', 'adding', 'a', 'powerful', 'layer', 'to', 'this', 'episode', 'htgawm']",0.3,1.0,0.7714991978895104,0.2285008021104873,0.5429983957790231
9,2020-05-08 02:21:15+00:00,"['tbt', 'laced', 'magazine', 'issue', 'summer', 'shout', 'out', 'to', 'and', 'and', 'the', 'entire', 'gfcny', 'crew', 'for', 'creating', 'such', 'a', 'dope', 'magazine', 'i', 'm', 'happy', 'you', 'guys', 'decided', 'to', 'bring', 'it', 'back', 'i', 'remember', 'when']",0.2,0.53125,0.009803144437758742,0.990196855562242,-0.9803937111244833
10,2020-05-08 01:24:29+00:00,"['dope', 'so', 'republicans', 'are', 'just', 'brazenly', 'trying', 'to', 'suppress', 'the', 'vote', 'now', 'maybe', 'if', 'this', 'is', 'the', 'only', 'way', 'you', 'can', 'win', 'you', 'aren', 't', 'suppose', 'to', 'win', 'we', 'can', 't', 'let', 'them', 'gojoe']",0.5333333333333333,0.6,0.9985998505470323,0.001400149452970084,0.9971997010940622
11,2020-05-08 01:09:14+00:00,"['idol', 'mv集dvd発売決定', 'idol', 'music', 'video', 'six', 'star', 'f', 'kers', 'no', 'surrender', 'my', 'glorious', 'isdr', 'dvdr', 'out']",0.0,0.0,0.11562621082845258,0.8843737891715492,-0.7687475783430966
12,2020-05-08 00:50:57+00:00,"['productive', 'days']",0.0,0.0,0.9550193388656893,0.04498066113431107,0.9100386777313783
